Sandwich-MA,8447180,ZZZZZ,41.77,-70.51,15,10,5.25,0.55,0,1,P,0,9,0,E
New-Bedford-Hurricane-Barrier-MA,8447712,NBDM3,41.62,-70.91,8,6.45,4.17,2.49,1,1,P,0,9,0,E
Gloucester-MA,8441841,GLCM3,42.61,-70.66,11.72,9.57,4.77,0,1,1,P,0,9,0,E
Scituate-MA,8445138,SCTM3,42.2,-70.72,11.9,9.75,4.89,0,0,1,P,0,9,0,E
Sesuit-Harbor-MA,8447241,SESM3,41.75,-70.16,18,12.82,7.5,2.36,1,1,P,0,9,0,E
Provincetown-MA,8446121,PVHM3,42.05,-70.19,19,14.1,9,4.02,1,1,P,0,9,0,E
Riverside-Merrimack-MA,8440889,HVRM3,42.76,-71.08,13,9.8,6.48,3.5,1,1,P,0,9,0,E
Amelia-MA,8443662,AMEM3,42.40,-71.08,15,10.33,5.24,0,1,1,P,0,9,0,E
Popponesset-MA,8447742,POPM3,41.6,-70.46,2.99,2.48,1.26,0,1,1,S,8443970,9,0,E
Wings-Neck-MA,est0038,WNGM3,41.74,-70.60,4.58,3.51,1.89,0,0,1,P,0,9,0,E
Solomons-Island-MD,8577330,SLIM2,38.32,-76.45,5.58,5.2,4.48,3.72,1,1,P,0,9,0,E
Cambridge-MD,8571892,CAMM2,38.57,-76.07,4.97,4.5,3.48,2.46,1,1,P,0,9,0,E
Chesapeake-City-MD,8573927,CHCM2,39.53,-75.81,7,6.35,4.7,3.14,1,1,P,0,9,0,E
Ocean-City-Inlet-MD,8570283,OCIM2,38.33,-75.09,11.31,10.5,9.31,8.03,1,1,P,0,9,0,E
Baltimore-MD,8574680,BLTM2,39.27,-76.58,6.38,5.76,4.91,4.1,1,1,P,0,9,0,E
Tolchester-Beach-MD,8573364,TCBM2,39.21,-76.25,5.81,5.14,4.25,3.41,1,1,P,0,9,0,E
Annapolis-MD,8575512,APAM2,38.98,-76.48,6.46,5.95,5.24,4.52,1,1,P,0,9,0,E
Bishops-Head-MD,8571421,BISM2,38.22,-76.04,31.44,30.99,29.95,28.94,1,1,P,0,9,0,E
Havre-de-Grace-MD,8574070,HDGM2,39.54,-76.09,9.47,8.76,7.5,6.32,1,1,P,0,9,0,E
Piney-Point-MD,8578240,PPTM2,38.13,-76.53,2.07,1.62,0.81,0,0,1,S,8594900,9,0,E
Bristol-MD,est0003,BRIM2,38.78,-76.71,2.0,1.64,0.78,0,0,1,P,0,9,0,E
Otter-Point-MD,est0004,LTQM2,39.45,-76.27,1.55,1.32,0.62,0,0,1,P,0,9,0,E
Bowleys-Quarters-MD,est0005,BQTM2,39.31,-76.39,1.38,1.14,0.52,0,0,1,P,0,9,0,E
Chesapeake-Beach-MD,8576363,CHBM2,38.7,-76.53,2.21,1.4,0.69,0,0,1,S,8574680,9,0,E
Point-Lookout-MD,8578002,PLKM2,38.04,-76.32,2.56,1.52,0.78,0,0,1,S,8574680,9,0,E
Colton-Point-MD,8578465,CPTM2,38.22,-76.75,2.63,1.89,0.94,0,0,1,S,8594900,9,0,E
Crisfield-MD,8571091,ZZZZZ,37.98,-75.86,4.0,2.15,1,0,0,1,P,0,9,0,E
Straits-Point-MD,est0037,SGSM2,38.14,-76.50,3.0,1.62,0.81,0,0,1,P,0,9,0,E
Indian-Head-MD,8579381,IHDM2,38.61,-77.19,2.5,2.04,1.01,0,0,1,S,8594900,9,0,E
Cove-Point-MD,8577188,COVM2,38.39,-76.40,3.0,1.38,0.63,0,0,1,P,0,9,0,E
Bladensburg-MD,8579997,BLDM2,38.93,-76.94,5.0,3.35,1.63,0,0,1,P,0,9,0,E
Benedict-MD,8579135,BDPM2,38.51,-76.67,3.39,2.36,1.17,0,0,1,S,8574680,9,0,E
Wells-ME,8419317,WELM1,43.32,-70.56,26.43,24.33,19.54,14.77,1,1,P,0,9,0,E
Portland-ME,8418150,CASM1,43.66,-70.25,20.5,18.46,13.49,8.55,1,1,P,0,9,0,E
Bar-Harbor-Frenchman-Bay-ME,8413320,ATGM1,44.39,-68.2,17.16,14.84,9.14,3.47,1,1,P,0,9,0,E
Eastport-ME,8410140,PSBM1,44.9,-66.98,27.75,24.07,14.5,4.8,1,1,P,0,9,0,E
Cutler-Farris-Wharf-ME,8411060,CFWM1,44.63,-67.27,22.79,20.03,12.67,5.48,1,1,P,0,9,0,E
Augusta-ME,est7134,ASTM1,44.32,-69.77,29.43,28.24,24.91,21.72,1,1,P,0,9,0,E
Gardiner-ME,8417134,GIRM1,44.23,-69.77,29.43,28.24,24.91,21.72,0,1,P,0,9,0,E
Deer-Isle-ME,est0011,DCWM1,44.28,-68.68,12.44,10.65,5.42,0,0,1,P,0,9,0,E
Castine-ME,8414672,MMAM1,44.39,-68.80,13.25,11.06,5.59,0,0,1,S,8413320,9,0,E
Roque-Bluffs-ME,8411696,ROQM1,44.61,-67.50,15.14,12.71,6.39,0,0,1,S,8410140,9,0,E
Machias-ME,est0012,MCSM1,44.72,-67.45,15.36,13.27,6.79,0,0,1,P,0,9,0,E
Milbridge-ME,8412581,MIGM1,44.54,-67.88,18,12.12,6.08,0,0,1,P,0,9,0,E
Calais-ME,8410834,PETM1,45.13,-67.15,30,20.52,10.27,0,0,1,P,0,9,0,E
Camp-Ellis-Saco-ME,8418606,CPEM1,43.46,-70.38,15.0,9.68,4.82,0,1,1,P,0,9,0,E
Bath-ME,8417227,BAHM1,43.93,-69.83,12.0,7.42,3.72,0,0,1,P,0,9,0,E
Rockland-ME,8415490,RKLM1,44.11,-69.10,16.0,10.57,5.33,0,0,1,P,0,9,0,E
Wiscasset-ME,8416921,WISM1,44.00,-69.67,15.0,10.23,5.06,0,0,1,P,0,9,0,E
Portland-Head-Light-ME,8418031,PTHM1,43.62,-70.21,14.0,9.66,4.81,0,0,1,S,8418150,9,0,E
Cape-Neddick-ME,8419399,CDDM1,43.17,-70.59,14.0,9.46,4.71,0,0,1,S,8418150,9,0,E
Fort-Point-ME,8414721,STKM1,44.47,-68.81,16.0,11.15,5.61,0,0,1,P,0,9,0,E
Island-ME,8419870,SEVM1,43.08,-70.74,10.52,8.84,4.43,0,0,1,P,0,9,0,E
Kennebunkport-ME,8418911,KBTM1,43.36,-70.48,11.52,9.60,4.81,0,0,1,P,0,9,0,E
Biddeford-ME,8418828,BIDM1,43.49,-70.45,11.52,9.83,4.98,0,0,1,P,0,9,0,E
Pine-Point-ME,8418445,PPTM1,43.54,-70.33,11.52,9.52,4.76,0,0,1,P,0,9,0,E
Hunniwell-point-ME,8417177,HUNM1,43.76,-69.79,11.32,9.24,4.59,0,0,1,P,0,9,0,E
Walpole-ME,8416731,WAPM1,43.94,-69.58,12.32,10.15,5.05,0,0,1,P,0,9,0,E
Thomaston-ME,8415709,THOM1,44.07,-69.18,11.52,9.85,4.95,0,0,1,P,0,9,0,E
Pulpit-Harbor-ME,8414888,PULM1,44.16,-68.89,13.06,10.64,5.36,0,0,1,P,0,9,0,E
Grand-Bay-NERR-Mississippi-Sound-MS,8740166,GBRM6,30.41,-88.4,17,15.69,14.87,14.1,0,1,P,0,9,0,G
Waveland-MS,8747437,WYCM6,30.32,-89.33,5.07,4.18,3.31,2.41,1,1,P,0,9,0,G
Dock-E-MS,8741041,ULAM6,30.35,-88.5,24.06,23.18,22.39,21.63,0,1,P,0,9,0,G
Pascagoula-Noaa-Lab-MS,8741533,PNLM6,30.37,-88.56,24.27,23.42,22.64,21.89,1,1,P,0,9,0,G
Wilmington-NC,8658120,WLON7,34.23,-77.95,8.1,7.13,4.89,2.45,1,1,P,0,9,0,E
Wrightsville-Beach-NC,8658163,JMPN7,34.21,-77.8,24.88,23.31,20.98,18.83,1,1,P,0,9,0,E
Beaufort-Duke-NC,8656483,BFTN7,34.72,-76.67,6.35,5.38,3.55,1.84,1,1,P,0,9,0,E
Oregon-Inlet-Marina-NC,8652587,ORIN7,35.8,-75.55,4.27,3.77,3.17,2.59,1,1,P,0,9,0,E
Cape-Hatteras-NC,8654400,ZZZZZ,35.22,-75.64,7.83,6.62,4.77,3.15,0,1,P,0,9,0,E
Duck-Pier-NC,8651370,DUKN7,36.18,-75.75,23.52,22.27,20.35,18.58,1,1,P,0,9,0,E
Morehead-City-NC,8656502,ZZZZZ,34.72,-76.73,8,6.12,4.35,2.63,0,1,S,8654400,9,0,E
Holden-Beach-NC,est0017,HOLN7,33.91,-78.3,6.45,4,2,0,0,1,P,0,9,0,E
Uscg-Station-Hatteras-NC,8654467,HCGN7,35.21,-75.7,28.06,28.08,27.77,27.47,1,1,P,0,9,0,E
Southport-NC,8659084,STHN7,33.92,-78.02,16.54,15.4,12.99,10.67,0,1,P,0,9,0,E
Sunset-Beach-NC,8659897,SNSN7,33.87,-78.51,12.75,11.02,8.16,5.49,0,1,P,0,9,0,E
Ocracoke-NC,8654792,OCAN7,35.12,-75.99,1.44,1.17,0.52,0,1,1,P,0,9,0,E
Oriental-NC,est0013,ORLN7,35.02,-76.69,0.54,0.39,0.17,0,0,1,P,0,9,0,E
Cedar-Island-NC,est0014,CTIN7,35.02,-76.31,0.28,0.18,0.07,0,0,1,P,0,9,0,E
Westover-NC,est0015,WESN7,35.92,-76.72,0.35,0.25,0.13,0,1,1,P,0,9,0,E
Columbia-NC,est0016,COLN7,35.92,-76.25,0.21,0.12,0.06,0,1,1,P,0,9,0,E
Belhaven-NC,est0018,BLHN7,35.54,-76.62,0.64,0.49,0.23,0,1,1,P,0,9,0,E
New-Bern-NC,est0019,BERN7,35.10,-77.04,0.81,0.65,0.3,0,0,1,P,0,9,0,E
Washington-NC,est0020,PAMN7,35.54,-77.06,1.0,0.83,0.39,0,1,1,P,0,9,0,E
Jacksonville-NC,est0021,JCKN7,34.75,-77.43,1.04,0.64,0.28,0,0,1,P,0,9,0,E
Wanchese-NC,8652437,WCHN7,35.85,-75.66,0.9,0.6,0.31,0,0,1,P,0,9,0,E
Rodanthe-NC,8653215,ROFN7,35.60,-75.47,1.4,0.98,0.43,0,0,1,S,8652587,9,0,E
North-Topsail-Beach-NC,8657419,NTSN7,34.45,-77.49,6.0,4.67,2.26,0,0,1,S,8654400,9,0,E
South-Alligator-River-NC,est0022,ALLN7,35.65,-76.04,0.14,0.06,0.03,0,0,1,P,0,9,0,E
Swanquarter-NC,est0023,SWAN7,35.39,-76.33,0.47,0.33,0.15,0,0,1,P,0,9,0,E
Engelhard-NC,est0024,EGLN7,35.51,-75.99,0.77,0.61,0.29,0,0,1,P,0,9,0,E
Bogue-Inlet-NC,est0025,BOGN7,34.65,-77.10,5.04,3.96,1.84,0,0,1,P,0,9,0,E
Portsmouth-(Fort-Point)-NH,8423898,FTPN3,43.07,-70.71,14.22,12.1,7.4,2.71,0,1,P,0,9,0,E
Hampton-NH,8429489,HPMN3,42.90,-70.82,10.88,9.01,4.51,0,0,1,S,8418150,9,0,E
Tacony-palmyra-Bridge-NJ,8538886,TPBN4,40.01,-75.04,25.77,24.52,21.01,17.37,0,1,P,0,9,0,E
Ship-John-Shoal-NJ,8537121,SJSN4,39.31,-75.38,26.2,24.62,21.45,18.39,1,1,P,0,9,0,E
Cape-May-NJ,8536110,CMAN4,38.97,-74.96,9.13,7.87,4.99,2.42,1,1,P,0,9,0,E
Sandy-Hook-NJ,8531680,SDHN4,40.47,-74.01,9.11,7.74,5.09,2.51,1,1,P,0,9,0,E
Burlington-NJ,8539094,BDRN4,40.08,-74.87,26.3,24.69,20.83,16.83,1,1,P,0,9,0,E
Atlantic-City-NJ,8534720,ACYN4,39.35,-74.42,10.79,9.56,7.17,4.96,1,1,P,0,9,0,E
Atlantic-City-NJ,est4836,ALCN4,39.35,-74.46,8,6.38,4.08,2.05,1,1,P,0,9,0,E
Absecon-NJ,8534540,ASCN4,39.42,-74.5,8,6.58,4.41,2.19,1,1,S,8534720,9,0,E
ATLANTIC-CITY-MARINA-NJ,8534638,ATLN4,39.38,-74.42,5.87,4.69,2.32,0,1,1,S,8534720,9,0,E
Avalon-NJ,8535419,AVLN4,39.11,-74.73,10,8.79,6.4,4.18,1,1,S,8534720,9,0,E
Barnegat-Light-NJ,8533615,BGLN4,39.76,-74.11,7,6.01,4.66,3.5,1,1,P,0,9,0,E
Belmar-NJ,8532337,BLMN4,40.18,-74.02,6.18,4.88,2.36,0,1,1,S,8531680,9,0,E
Seaside-Heights-NJ,est0006,BSRN4,39.94,-74.08,1.29,0.91,0.43,0,0,1,P,0,9,0,E
Bivalve-NJ,8536889,BVVN4,39.23,-75.03,7.77,6.24,2.93,0,1,1,S,8557380,9,0,E
CAPE-MAY-HARBOR-NJ,8535901,CAPN4,38.95,-74.89,6.23,4.87,2.27,0,1,1,S,8534720,9,0,E
Greenwich-NJ,8537374,GRWN4,39.38,-75.35,6.6,5.65,2.73,0,1,1,S,8551910,9,0,E
KEANSBURG-NJ,8531592,KSBN4,40.45,-74.15,6.44,5.09,2.46,0,1,1,S,8531680,9,0,E
Manasquan-NJ,8632591,MSNN4,40.11,-74.04,5.38,4.29,2.0,0,1,1,P,0,9,0,E
Mantaloking-NJ,8532786,MTLN4,40.04,-74.05,0.46,0.36,0.18,0,1,1,S,8531680,9,0,E
Newark-NJ,8530743,NWKN4,40.71,-74.12,9,6.55,3.71,0.81,1,1,S,8518750,9,0,E
Ocean-City-NJ,8534975,ONCN4,39.25,-74.63,5.27,4.20,2.06,0,1,1,S,8534720,9,0,E
HACKENSACK-RIVER-NJ,8530278,HACN4,40.88,-74.04,10.0,6.63,3.57,0,0,1,S,8518750,9,0,E
South-Amboy-NJ,est0007,SABN4,40.49,-74.28,6.23,5.0,2.38,0,0,1,P,0,9,0,E
Sea-Bright-NJ,8531804,SBIN4,40.37,-73.97,8,6.43,4.4,2.51,1,1,S,8531680,9,0,E
Ship-Bottom-NJ,8533935,SBTN4,39.65,-74.19,4,3.25,2.38,1.73,1,1,S,8531680,9,0,E
S-Dennis-NJ,est0008,SDNN4,39.16,-74.83,7.08,5.89,2.83,0,0,1,P,0,9,0,E
Stone-Harbor-NJ,8535581,SHBN4,39.06,-74.77,6.03,4.69,2.17,0,1,1,S,8534720,9,0,E
Sea-Isle-City-NJ,8535221,SICN4,39.16,-74.7,7,4.57,2.25,0.09,1,1,S,8534720,9,0,E
Tuckerton-NJ,8534319,TKTN4,39.51,-74.33,2.24,1.5,-0.28,-1.83,1,1,P,0,9,0,E
Waretown-NJ,8533541,WATN4,39.79,-74.18,0.46,0.36,0.17,0,0,1,S,8531680,9,0,E
Coates-Point-NJ,8533055,BASN4,39.95,-74.11,0.52,0.41,0.20,0,1,1,S,8531680,9,0,E
Longport-Risely-Channel-NJ,8534836,MGTN4,39.31,-74.53,8,6.38,4.08,2.05,1,1,P,0,9,0,E
S-Amboy-Raritan-River-NJ,8531232,PABN4,40.50,-74.26,9,6.63,3.81,0.98,1,1,S,8531680,9,0,E
Absecon-Creek-NJ,est4540,ABSN4,39.42,-74.5,8.5,6.58,4.41,2.19,0,1,S,8534720,9,0,E
Bergen-Point-NY,8519483,BGNN6,40.64,-74.15,11.19,9.75,7.01,4.24,1,1,P,0,9,0,E
Montauk-Point-NY,8510560,MTKN6,41.05,-71.96,7.4,6.39,5.1,3.86,1,1,P,0,9,0,E
Willets-Point-NY,8516990,ZZZZZ,40.79,-73.78,14.62,12.94,9.03,5.15,0,1,P,0,9,0,E
The-Battery-NY,8518750,BATN6,40.7,-74.02,9.64,8.34,5.86,3.29,1,1,P,0,9,0,E
Port-Jefferson-NY,8514560,ZZZZZ,40.95,-73.08,12.18,10.96,7.33,3.81,0,1,S,8467150,9,0,E
Kings-Point-NY,8516945,KPTN6,40.81,-73.78,22.54,20.68,16.77,12.88,1,1,P,0,9,0,E
Hudson-Bay-at-Freeport-NY,8516411,FRPN6,40.63,-73.58,5,3.48,1.16,-1.01,1,1,S,8531680,9,0,E
Great-South-Bay-at-Lindenhurst-NY,est0009,LNDN6,40.67,-73.36,0,1.99,1.23,0.49,1,1,P,0,9,0,E
Reynolds-Channel-at-Point-Lookout-NY,8516402,REYN6,40.59,-73.58,29.61,28.49,26.07,23.83,1,1,P,0,9,0,E
E-Rockaway-Inlet-at-Atlantic-Beach-NY,8516881,RKWN6,40.59,-73.74,25.42,24.21,21.68,19.31,1,1,P,0,9,0,E
Jamaica-Bay-at-Inwood-NY,8516925,IWDN6,40.62,-73.76,6,3.87,0.87,-2.03,1,1,S,8531680,9,0,E
Rockaway-Inlet-Floyd-Bennet-Field-NY,8517394,RWYN6,40.57,-73.89,6,3.74,0.87,-1.85,1,1,S,8531680,9,0,E
West-Pond-at-Glen-Cove-NY,8516614,WESN6,40.89,-73.64,14,10.04,6.05,2.17,1,1,P,0,9,0,E
Hudson-River-at-Piermont-NY,8518919,PMTN6,41.04,-73.9,-2,-4.46,-6.43,-8.43,1,1,S,8518750,9,0,E
Orient-Harbor-at-Orient-NY,8511671,ORIN6,41.14,-72.31,29,27.81,26.29,24.77,1,1,P,0,9,0,E
Peconic-River-at-Riverhead-NY,est0010,PRIN6,40.92,-72.64,4,2.17,0.5,-1.16,1,1,P,0,9,0,E
Flax-Pond-at-Old-Field-NY,8514594,FLXN6,40.96,-73.14,8.58,7.07,3.49,0,0,1,S,8467150,9,0,E
S-Jamesport-NY,8512735,SJAN6,40.94,-72.58,5.3,4.69,2.98,1.38,0,1,P,0,9,0,E
Moriches-MorichesBay-NY,8513388,MOBN6,40.79,-72.75,4.67,4.24,2.94,1.74,1,1,P,0,9,0,E
Patchogue-River-NY,8514322,FIRN6,40.69,-72.99,6.86,5.28,4.56,3.9,1,1,P,0,9,0,E
Babylon-NY,8515421,INDN6,40.67,-73.36,2.5,1.87,1.11,0.38,0,1,S,8531680,9,0,E
West-Sayville-NY,est0026,SAYN6,40.72,-73.09,2.06,1.6,0.72,0,1,1,P,0,9,0,E
Great-Kills-Harbor-NY,est0027,KILN6,40.54,-74.13,6.08,4.87,2.31,0,1,1,P,0,9,0,E
Shinnecock-Bay-NY,8512451,SHIN6,40.85,-72.50,4.11,3.18,1.52,0,1,1,P,0,9,0,E
Hog-Island-Channel-NY,est0028,HOGN6,40.61,-73.66,5.87,4.72,2.23,0,1,1,P,0,9,0,E
East-Creek-Sands-Point-NY,esta614,SADN6,40.87,-73.71,11.0,7.87,3.88,0,0,1,P,0,9,0,E
Mamaroneck-Harbor-NY,8518091,RYBN6,40.96,-73.67,0,7.89,3.90,0,0,1,P,0,9,0,E
Mattictuck-Inlet-NY,8512668,UCKN6,41.02,-72.56,8.0,5.57,2.71,0,0,1,P,0,9,0,E
Main-Beach-E-Hampton-NY,est0029,MAIN6,40.94,-72.19,4.04,3.15,1.44,0,0,1,P,0,9,0,E
Astoria-OR,9439040,ASTO3,46.21,-123.77,12.8,10.84,6.74,2.23,1,1,P,0,9,0,P
Garibaldi-OR,9437540,TLBO3,45.55,-123.92,13.93,12.3,8.48,3.99,1,1,P,0,9,0,P
South-Beach-Yaquina-R.-OR,9435380,SBEO3,44.63,-124.04,15.16,12.91,9.02,4.57,1,1,P,0,9,0,P
Wauna-OR,9439099,WAUO3,46.16,-123.41,10.36,7.99,4.4,1,1,1,P,0,9,0,P
St-Helens-OR,9439201,SHNO3,45.87,-122.8,8.11,5.28,3.54,2.05,1,1,P,0,9,0,P
Charleston-OR,9432780,CHAO3,43.34,-124.32,13.5,11.38,7.84,3.76,1,1,P,0,9,0,P
Port-Orford-OR,9431647,PORO3,42.74,-124.5,32.45,30.38,26.98,23.05,1,1,P,0,9,0,P
Hammond-OR,9439011,ZZZZZ,46.2,-123.94,14,10.86,6.88,2.5,0,1,P,0,9,0,P
230-NM-W-Astoria-OR,ep46404,ZZZZZ,45.86,-128.78,9.1,7.53,4.04,0,0,1,P,0,9,0,P
210-NM-W-Coos-Bay-OR,ep46407,ZZZZZ,42.6,-128.9,7.83,6.45,3.48,0,0,1,P,0,9,0,P
Depoe-Bay-OR,9435827,ZZZZZ,44.81,-124.06,10.63,8.24,4.42,0,0,1,P,0,9,0,P
Waldport-OR,9434939,ZZZZZ,44.44,-124.06,9.35,7.59,4.09,0,0,1,P,0,9,0,P
Cascade-Head-OR,9436381,ZZZZZ,45.05,-124.01,9.96,7.13,3.6,0,0,1,P,0,9,0,P
Marcus-Hook-PA,8540433,MRCP1,39.81,-75.41,29.25,27.74,24.73,21.6,1,1,P,0,9,0,E
Philadelphia-PA,8545240,PHBP1,39.93,-75.14,11.75,10.51,7.31,3.82,1,1,P,0,9,0,E
Bridesburg-PA,8546252,BDSP1,39.98,-75.08,27.95,26.47,23.09,19.5,1,1,P,0,9,0,E
Newbold-PA,8548989,NBLP1,40.14,-74.75,23.74,22.71,18.65,14.32,1,1,P,0,9,0,E
Conimicut-Light-RI,8452944,CPTR1,41.72,-71.34,24.61,23.12,20.64,18.54,1,1,P,0,9,0,E
Newport-RI,8452660,NWPR1,41.51,-71.33,7.05,5.74,3.63,1.89,1,1,P,0,9,0,E
Quonset-Point-RI,8454049,QPTR1,41.59,-71.41,28.44,27.13,24.89,23.03,1,1,P,0,9,0,E
Providence-RI,8454000,FOXR1,41.81,-71.4,10.01,8.33,5.75,3.49,1,1,P,0,9,0,E
Block-Island-RI,8459681,ZZZZZ,41.16,-71.61,12.17,11.15,9.57,8.19,0,1,P,0,9,0,E
Watch-Hill-Point-RI,8458694,WHLR1,41.31,-71.86,7,5.46,3.96,2.46,1,1,S,8452660,9,0,E
Oyster-Landing-(N-Inlet-Estuary)-SC,8662245,NITS1,33.35,-79.19,10.19,9.09,6.67,3.99,1,1,P,0,9,0,E
Mytle-Beach-Springmaid-Pier-SC,8661070,MROS1,33.66,-78.92,36.61,34.89,32,29.29,1,1,P,0,9,0,E
Charleston-SC,8665530,CHTS1,32.78,-79.92,10.03,8.53,5.69,2.77,1,1,P,0,9,0,E
N-Santee-Bridge-SC,8662793,NSNS1,33.21,-79.39,5.26,4.22,2.12,0,1,1,S,8665530,9,0,E
S-Island-Winyah-SC,8662549,WYSS1,33.25,-79.27,7.9,6.68,4.56,2.56,1,1,S,8665530,9,0,E
Hagley-Waccamaw-River-SC,8661991,HAGS1,33.44,-79.18,7.44,5.68,3.72,1.84,1,1,S,8665530,9,0,E
Sandy-Island-SC,8661703,WPIS1,33.51,-79.14,7.8,6.93,5.09,3.25,1,1,P,0,9,0,E
Nixon-Crossroads-SC,8660166,NIXS1,33.85,-78.65,7.19,5.49,3.12,0.94,1,1,S,8665530,9,0,E
Pee-Dee-R.-Georgetown-SC,8662931,PDGS1,33.37,-79.27,4.77,3.97,1.99,0,0,1,P,0,9,0,E
McClellanville-SC,8662799,SSNS1,33.15,-79.35,5.97,4.67,2.16,0,1,1,S,8665530,9,0,E
Beaufort-SC,8667999,ZZZZZ,32.43,-80.67,12.0,7.98,4.32,0,0,1,P,0,9,0,E
Edisto-Beach-SC,8667425,ACFS1,32.53,-80.36,8.15,6.43,2.96,0,1,1,S,8670870,9,0,E
Sabine-Pass-TX,8770570,SBPT2,29.73,-93.87,5.71,5.05,4.41,3.44,1,1,P,0,9,0,G
Nueces-Bay-TX,8775244,NUET2,27.83,-97.48,25.63,25.03,24.72,24.36,1,1,P,0,9,0,G
Port-Ingleside-TX,8775283,NGLT2,27.82,-97.2,3.94,3.4,3.14,2.81,0,1,P,0,9,0,G
Port-Arthur-TX,8770475,PORT2,29.87,-93.93,6.21,5.69,5.25,4.65,1,1,P,0,9,0,G
Morgans-Point-TX,8770613,MGPT2,29.68,-94.98,7.27,6.53,5.93,5.22,1,1,P,0,9,0,G
Realitos-Peninsula-TX,8779280,RLIT2,26.26,-97.28,16.69,16.18,15.93,15.62,0,1,P,0,9,0,G
Rockport-TX,8774770,RCPT2,28.02,-97.05,7.31,6.82,6.64,6.45,1,1,P,0,9,0,G
Port-Aransas-TX,8775237,RTAT2,27.84,-97.07,6.29,5.63,5.25,4.6,1,1,P,0,9,0,G
Aransas-Aransas-Pass-TX,8775241,ANPT2,27.84,-97.04,24.17,23.5,22.96,22.14,1,1,P,0,9,0,G
Galveston-Pier-21-TX,8771450,GTOT2,29.31,-94.79,6.52,5.79,5.21,4.38,1,1,P,0,9,0,G
Texas-Point-TX,8770822,TXPT2,29.69,-93.84,6.07,5.12,4.35,3.19,1,1,P,0,9,0,G
Port-Aransas-TX,8775270,ZZZZZ,27.83,-97.05,7.25,5.83,5.12,4.2,0,1,P,0,9,0,G
South-Padre-Island-CG-Station-tx,8779748,PCGT2,26.07,-97.17,5.59,4.97,4.43,3.65,1,1,P,0,9,0,G
SPI-Brazos-Santiago-TX,8779749,BZST2,26.07,-97.15,26.53,25.72,25.12,24.25,1,1,P,0,9,0,G
Padre-Island-TX,8779750,ZZZZZ,26.07,-97.16,4.34,3.38,2.78,1.9,0,1,P,0,9,0,G
Uss-Lexington-TX,8775296,TAQT2,27.81,-97.39,5.8,5.21,4.96,4.62,1,1,P,0,9,0,G
San-Luis-Pass-TX,8771972,LUIT2,29.09,-95.11,6.13,5.39,4.91,4.24,1,1,P,0,9,0,G
Bob-Hall-Pier-TX,8775870,MQTT2,27.58,-97.22,23.45,22.47,21.77,20.84,1,1,P,0,9,0,G
Freeport-TX,8772447,FCGT2,28.93,-95.3,30.19,29.45,28.62,27.65,1,1,P,0,9,0,G
Manchester-TX,8770777,NCHT2,29.73,-95.27,7.85,7.14,6.4,5.52,1,1,P,0,9,0,G
Matagorda-City-TX,8773146,EMAT2,28.71,-95.91,31.4,31.28,31.11,30.86,1,1,P,0,9,0,G
Port-Lavaca-TX,8773259,VCAT2,28.64,-96.61,4.32,3.97,3.55,3.05,1,1,P,0,9,0,G
Port-O'Connor-TX,8773701,PCNT2,28.45,-96.4,13.02,12.08,11.74,11.34,1,1,P,0,9,0,G
Matagorda-Bay-Entrance-Channel-TX,8773767,MBET2,28.43,-96.33,27.07,26.62,26.12,25.39,1,1,P,0,9,0,G
Packery-Channel-TX,8775792,PACT2,27.63,-97.24,3.76,3.31,3.13,2.94,1,1,P,0,9,0,G
Aransas-Wildlife-Refuge-TX,8774230,AWRT2,28.23,-96.8,29.92,29.41,29.22,29.07,1,1,P,0,9,0,G
Lynchburg-Landing-TX,8770733,ZZZZZ,29.77,-95.08,6.63,6.05,5.37,4.56,0,1,P,0,9,0,G
Sargent-TX,8772985,SGNT2,28.77,-95.62,32.35,31.82,31.57,31.24,1,1,P,0,9,0,G
Seadrift-TX,8773037,SDRT2,28.41,-96.71,1.69,1.6,1.42,1.22,1,1,P,0,9,0,G
Eagle-Point-TX,8771013,EPTT2,29.48,-94.92,6.17,5.32,4.81,4.22,1,1,P,0,9,0,G
Rainbow-Bridge-TX,8770520,RBBT2,29.98,-93.88,5.32,4.96,4.48,3.9,1,1,P,0,9,0,G
High-Island-TX,8770808,HIST2,29.59,-94.39,15.04,14.73,14.1,13.32,1,1,P,0,9,0,G
Port-Isabel-TX,8779770,PTIT2,26.06,-97.22,6.04,5.23,4.67,3.86,1,1,P,0,9,0,G
Galveston-Bay-Entrance-TX,8771341,GNJT2,29.36,-94.72,11.56,10.78,10.08,9.11,1,1,P,0,9,0,G
Galveston-Pleasure-Pier-TX,8771510,ZZZZZ,29.29,-94.79,6.47,5.54,4.61,3.5,0,1,P,0,9,0,G
Galveston-Railroad-Bridge-TX,8771486,GRRT2,29.3,-94.9,21.16,20.8,20.28,19.54,1,1,P,0,9,0,G
Rollover-Pass-TX,8770971,RLOT2,29.52,-94.51,5.23,4.78,4.13,3.33,1,1,P,0,9,0,G
Copano-Bay-TX,8774513,CPNT2,28.12,-97.02,6.07,5.64,5.46,5.26,0,1,P,0,9,0,G
Windmill-Point-VA,8636580,WNDV2,37.62,-76.29,2.00,1.39,0.69,0.0,1,1,P,0,9,0,E
Sewells-Point-VA,8638610,SWPV2,36.95,-76.33,8.01,7.14,5.74,4.38,1,1,P,0,9,0,E
